tick,pubid,age,xcor,ycor,borough,OAID,spend,nearby_pubs,rating,numrat,income_per_tick,pubrent,alive_at_40,int_xcor,int_ycor
39,ChIJIWwgCwsGdkgR5JF2snIspN4,40,-18.3571,-24.0032,Wandsworth,E00022808,238469,32,4.3,854,978216.3443,6355,1,-18,-24
1,ChIJIXgo7DMHdkgRV9pwA7mZGsc,2,-1.447,-43.8271,Croydon,E00181005,136162,34,4.1,3052,614426.659,5130,0,-1,-44
39,ChIJIZ4Jof8FdkgR9-Ev1s1__yw,40,-22.967,-21.6807,Wandsworth,E00022597,138315,30,4.400000000000001,261,807326.7587,6590.000000000001,1,-23,-22
39,ChIJIZpb-l8DdkgRLbjVElurUv0,40,-1.3689,2.3792,Southwark,E00019836,114430.49,26,4.400000000000001,270,1792402.9809,6855,1,-1,2
39,ChIJIZsWgToDdkgRkaQl8KFL7Oc,40,6.1253,6.2331,Tower Hamlets,E00021606,331860.4210526316,27,4.3,707,1929473.4397,9690,1,6,6
39,ChIJIaMV9NIbdkgRh5o86ae-l9g,40,-14.5214,38.5866,Haringey,E00010007,86112.99,12,4.6,3993,1211014.6577,9160,1,-15,39
39,ChIJIb6wZj0adkgRC-FmcO1h3PI,40,-19.2871,37.1174,Barnet,E00001028,159325,12,4.3,1584,990038.3199,8525.000000000002,1,-19,37
39,ChIJIdj4esEBdkgRY4tPaVgsSnw,40,17.4454,-30.8226,Bromley,E00003766,123622,13,4.7,360,788008.5723,5820.000000000001,1,17,-31
39,ChIJIekCn-sGdkgRC3d1gxhrDTE,40,-7.27,-31.3208,Croydon,E00174928,129657.03,15,4,1190,1493023.1195,3995.000000000001,1,-7,-31
39,ChIJIxiUFbQCdkgROb7YDBcAqiY,40,16.1458,9.0063,Tower Hamlets,E00183728,120028.83,32,4.3,160,1047064.7892,5075,1,16,9
39,ChIJIxo_M7Wv2EcRF4AsLrN5zk4,40,59.8031,-4.3479,Bexley,E00002174,46637.19,9,4.1,201,568324.3318,4015,1,60,-4
0,ChIJIyQQonSp2EcR097Zjo0RuQM,1,33.8101,-13.5557,Greenwich,E00182304,94026.98,13,3.9,454,564455.6009,4425,0,34,-14
39,ChIJIzPpcbUPdkgRrBQHOwv5F6s,40,-34.4207,0.8083,Hammersmith and Fulham,E00009490,321337.33,47,4,1670,942108.756,6770.000000000001,1,-34,1
0,ChIJIzl7nj4XdkgRXG0ZUt32dLg,1,-32.4076,48.1596,Barnet,E00001271,138639,6,4.2,1191,1894787.8734,6050,0,-32,48
39,ChIJIznXgV8QdkgRHWCoas8BpT4,40,-30.9041,25.3049,Brent,E00002700,189920.33,20,4.2,4628,878765.3358,6350,1,-31,25
39,ChIJJ-x2r-QLdkgR4xbZXefo1Js,40,-47.1729,-27.5613,Kingston upon Thames,E00014784,152343.01,26,4.7,213,911794.7987,6310,1,-47,-28
39,ChIJJ0aPlhcPdkgRd3a6ZxIDaR0,40,-31.7063,-14.2031,Wandsworth,E00023390,361631,25,4.400000000000001,1189,2401908.8545,6980,1,-32,-14
0,ChIJJ0voQoEDdkgRxAxwOW2L1PY,1,-0.3221,-7.7566,Southwark,E00019703,160469,27,4.2,949,918557.6317,8140,0,-0,-8
39,ChIJJ11BJ5ys2EcRDDinvXm2wXY,40,43.9181,-43.4353,Bromley,E00003954,153498,10,4.1,405,1419607.8977,5580,1,44,-43
0,ChIJJ1yEpHQPdkgRZLSxDQJH9W0,1,-29.1025,-8.5317,Hammersmith and Fulham,E00009600,214236.22727272724,35,4.400000000000001,918,1137324.8262,10800.000000000002,0,-29,-9
39,ChIJJ4NvgQkSdkgRujxirIXtTrQ,40,-50.9763,9.733,Ealing,E00006098,122189,20,4.400000000000001,494,1317335.9758,8030,1,-51,10
39,ChIJJ4d8-g0PdkgRuJ8Ad4CaXIE,40,-30.543,-10.631,Wandsworth,E00023202,286543.82,33,4.3,1350,1105928.6775,8545,1,-31,-11
39,ChIJJ5NZYAcFdkgRUjXqc2l4VOI,40,-14.3264,-6.3063,Wandsworth,E00022956,238867.89999999997,30,4.7,1736,1524849.3001,5835,1,-14,-6
39,ChIJJ6rUhUwHdkgRIw2SCNcrEto,40,-0.7018,-48.314,Croydon,E00005834,152418.6,19,4.2,202,992772.6605,4329.999999999999,1,-1,-48
39,ChIJJ8rwnmoFdkgRBWhVbmSvlWw,40,-18.802,1.5414,Kensington and Chelsea,E00014078,231033.75,34,4.2,716,2428297.7276,14950,1,-19,2
0,ChIJJ91393QBdkgRJzPhI_NNwXU,1,9.5466,-28.7378,Bromley,E00003932,95758,18,4,1358,626562.6991,5900,0,10,-29
39,ChIJJQc-kZ1zdkgRwkCfI_r7IuA,40,-79.4163,4.3759,Hillingdon,E00184438,120149.86999999997,14,4.3,257,1230966.8555,4060.000000000001,1,-79,4
39,ChIJJVbfjU8HdkgRKAU73qbMzx0,40,-12.3578,-24.8298,Wandsworth,E00022760,200571.02,18,3.8,378,2142871.3979,5155,1,-12,-25
39,ChIJJWLCw_VsdkgRgSNY0VVNNDI,40,-80.9182,30.485,Hillingdon,E00012605,348593,11,4.2,247,1376408.643,5710,1,-81,30
39,ChIJJWdg1a0RdkgR3lrFJ3X6apU,40,-37.3572,22.2747,Brent,E00003095,93881.46,13,4.6,472,1217233.6609,4900.000000000001,1,-37,22
39,ChIJJXWlgBQOdkgRecXwM6Odv90,40,-42.2541,1.996,Ealing,E00006847,132868.99999999997,31,4.3,1046,1075553.4769,6795,1,-42,2
39,ChIJJZMlC9kcdkgRc0w0D3PIO2c,40,8.2362,15.6149,Tower Hamlets,E00021148,103538.87,39,4.5,548,1031600.8646,5814.999999999999,1,8,16
39,ChIJJ_K-uFMEdkgRXGHvRYp6eJQ,40,-11.453,-8.9053,Lambeth,E00015305,112028.08,36,4.400000000000001,536,1232480.0739,7970,1,-11,-9
39,ChIJJ_ibG6VzdkgRWr2WyDgpHMI,40,-71.1713,-7.7259,Hounslow,E00013234,163024,12,3.9,214,1547380.602,3980.000000000001,1,-71,-8
0,ChIJJaASGr-v2EcRKcx_Fifz-u0,1,59.6449,2.4039,Bexley,E00001984,52865,6,4.6,46,507473.6074,3935.000000000001,0,60,2
39,ChIJJaEQKYKq2EcRSx7JJ4raQ30,40,22.6107,-39.5778,Bromley,E00004114,109315.22000000002,8,4.5,3344,1340104.5007,5205,1,23,-40
3,ChIJJeI733IEdkgRonWW17fuy6w,4,-3.2456,-13.6181,Lambeth,E00015490,223273,33,4.2,859,991639.4172,8145,0,-3,-14
39,ChIJJf3IuA4GdkgRlmfiVML1GbA,40,-19.3597,-24.7383,Wandsworth,E00022780,220773.21,35,4.3,1001,1013271.8844,6434.999999999998,1,-19,-25
0,ChIJJwUiAqu62EcRghlI-UVEKzo,1,66.0997,13.091,Havering,E00011695,42840,5,4.2,207,670472.733,4360.000000000001,0,66,13
39,ChIJJygseVSp2EcR49ExrhXO8J0,40,33.4954,-11.2092,Greenwich,E00008072,63316,12,4.6,149,714211.8989,4740,1,33,-11
0,ChIJK-v5lloCdkgRMVYl1g_Y4qc,1,12.6686,-9.089,Lewisham,E00016229,130950,27,4.400000000000001,616,662507.2634,6165.000000000001,0,13,-9
2,ChIJK0Rogf2p2EcR0zdeo178348,3,38.7025,-18.5014,Greenwich,E00007940,78653.95,13,4.5,606,1017808.5226,4865.000000000001,0,39,-19
39,ChIJK0SjFBEbdkgRHFVxGCgDgTc,40,-15.7184,27.5738,Camden,E00004496,703684,33,4.400000000000001,105,1675745.3876,15000,1,-16,28
39,ChIJK10QbugbdkgRopjltKKtND8,40,-7.8082,37.961,Haringey,E00010124,67014.71999999999,10,4.400000000000001,1072,1178402.2481,6910,1,-8,38
39,ChIJK1R438EMdkgRGZvaCVGB4A0,40,-62.7705,-14.3731,Richmond upon Thames,E00019677,124446,13,4.1,385,777814.0619,6470,1,-63,-14
39,ChIJK1aUc3682EcRLBgu6kJa7uw,40,76.2343,46.3258,Havering,E00011462,27420,5,4.3,126,876471.1757,3645,1,76,46
39,ChIJK2u1A_UcdkgRbRNfuEvWIG0,40,3.9892,25.484,Hackney,E00008714,89760.64,37,4.400000000000001,531,880344.2728,5975,1,4,25
39,ChIJK5C_XH0JdkgRABycFpVmFKk,40,-45.3019,-35.7188,Kingston upon Thames,E00014719,166664,14,4.400000000000001,570,1226650.1425,5900,1,-45,-36
39,ChIJK62cTfgCdkgRqguAkVvOGwU,40,12.2392,-4.6114,Lewisham,E00173941,93181,22,4.3,875,664747.6168,4599.999999999999,1,12,-5
39,ChIJK65fPq0FdkgR-bmWMcAV86Y,40,-11.1674,-6.7525,Lambeth,E00015587,277187,40,4.5,131,1348406.7659,5640,1,-11,-7
39,ChIJK65fPq0FdkgRX8n_FL5qWmg,40,-12.7423,-9.6952,Lambeth,E00015318,156561.13,31,4.5,363,1517199.4,9460.000000000002,1,-13,-10
39,ChIJK8ZpWd1tdkgR7Jh07dxX0nM,40,-89.3873,15.9624,Hillingdon,E00012498,168776,10,4.1,425,699462.3313,5825,1,-89,16
39,ChIJKQ-wxvAadkgRtJ4GlOWSGN4,40,-16.6682,23.4592,Camden,E00190353,336425.42,44,4.6,737,2449930.6527,12160.000000000002,1,-17,23
39,ChIJKQXsT-QadkgRa8oSK8y0QhU,40,-15.2494,20.566,Camden,E00004478,421217.23999999993,40,4.3,1808,2146500.449,8260.000000000002,1,-15,21
39,ChIJKSYOL9gDdkgRAAWguNRmMM4,40,7.3862,-21.0013,Lewisham,E00016468,68434.9,18,4.400000000000001,189,738146.5751,6215.000000000001,1,7,-21
0,ChIJKTwjalACdkgRikqsKcAqPcU,1,12.4443,-8.9341,Lewisham,E00016897,87563.48000000001,28,4.1,1409,595074.4647,6010,0,12,-9
39,ChIJKU403MwAdkgRLQoCXDLHbo0,40,0.0927,-43.0504,Croydon,E00180984,137053.14999999997,29,4.2,1654,721020.721,4250,1,0,-43
39,ChIJKW3RTN8PdkgRvvPz8fEjZoc,40,-31.2939,9.0657,Kensington and Chelsea,E00190375,141442.6,33,4.3,324,1260539.5107,6965,1,-31,9
0,ChIJKWXswMW72EcRXVzCMZ9vtlM,1,83.6681,33.203,Havering,E00011282,53897,6,4.3,312,947708.3368,5990,0,84,33
39,ChIJK_ar4w4GdkgRBtHkOptxcSc,40,-19.6888,-25.2266,Wandsworth,E00023248,177253,37,4.400000000000001,625,893463.8842,5664.999999999999,1,-20,-25
39,ChIJKdGsWYms2EcRGuXSPq367Qk,40,48.5438,-38.5485,Bromley,E00003888,63537.63999999999,7,4.6,93,1115711.0441,3885.000000000001,1,49,-39
39,ChIJKdw02GUddkgRKKYtSsGGVwQ,40,2.3138,18.5673,Hackney,E00183997,78576.97999999998,29,4.6,452,1409572.5458,6350,1,2,19
39,ChIJKeTqne0TdkgRXoPmHqy8yGg,40,-55.6962,34.7797,Harrow,E00010901,125630,18,3.8,1298,602419.7178,4719.999999999999,1,-56,35
39,ChIJKfvRdbgDdkgRp0oXFIMuNjc,40,7.0059,-13.8129,Southwark,E00020228,175089,25,4.3,850,865163.1627,7790,1,7,-14
39,ChIJKwCzT3IGdkgR-BfUHxC5zSQ,40,-16.7283,-25.6132,Wandsworth,E00170935,179465.44,32,4.7,386,1813691.6272,6545,1,-17,-26
39,ChIJKwaFQHABdkgRtKLSwhWoizs,40,7.8474,-26.9801,Bromley,E00003911,78867,15,5,267,935731.9188,5615.000000000001,1,8,-27
39,ChIJKxpOBQIbdkgRDEa0oYUpLI4,40,-13.222,23.6471,Camden,E00004584,415524.21,47,4.2,1243,1375787.8406,6690.000000000001,1,-13,24
39,ChIJKxxLPuACdkgR4iqMjJ1Ty2M,40,9.7655,2.0297,Southwark,E00177510,233736,21,4.1,2262,821944.3847,6705,1,10,2
39,ChIJKyEu2vwDdkgR5LNlZyKDqBc,40,10.9675,3.3323,Southwark,E00177580,263531,24,4.7,287,1138246.2833,8615,1,11,3
0,ChIJKzQFPqIBdkgR-EE9XLsIjzQ,1,12.3894,-30.258,Bromley,E00003922,97550,25,4.9,324,991990.2413,6319.999999999998,0,12,-30
39,ChIJKzTAjAcDdkgRI9p62C5CNmg,40,7.0407,-5.4369,Southwark,E00020082,123837.54,32,4.5,346,957805.4923,5540,1,7,-5
39,ChIJKz_8gJqp2EcRnUTaRDC-7cM,40,34.2926,10.8779,Newham,E00017637,68290,12,4.5,799,825306.6016,4215.000000000001,1,34,11
39,ChIJL23XP1QBdkgR01O3KxPU3cU,40,0.2676,-23.4993,Lambeth,E00015482,108969.21999999996,17,4.3,115,923275.0362,5980,1,0,-23
39,ChIJL2BT8eqn2EcRHeoeBL2S9Co,40,25.5875,18.6934,Newham,E00018300,68777.74,21,4.3,117,1010176.6968,4435,1,26,19
39,ChIJL2M3DEQDdkgRKqtskTW8fL0,40,7.0006,6.429,Tower Hamlets,E00021610,287060.0833333333,29,4.5,454,1955386.843,7790,1,7,6
39,ChIJL3mzqzIadkgR--V84PpTpKk,40,-13.8119,37.9234,Haringey,E00010146,94062.3,8,4.6,356,1216942.8612,8760,1,-14,38
0,ChIJL3nKtpi72EcRGYyiJMVX6WU,1,68.0545,39.6765,Havering,E00011656,73631,15,4.7,350,599377.9386,5470,0,68,40
39,ChIJL4ygEH2n2EcRw4qpPD3oI9A,40,20.6333,30.2305,Waltham Forest,E00022312,59552.420000000006,20,4.3,1186,647897.3879,5625,1,21,30
39,ChIJL5Bi2aWm2EcRgMp3FPzOld0,40,37.0833,28.0016,Redbridge,E00019025,78277,11,4.5,1135,981242.1451,4125,1,37,28
39,ChIJL69-_LECdkgRhLa7D5NWqls,40,17.8552,8.4945,Tower Hamlets,E00021422,121966.01,29,4.400000000000001,137,988219.1173,5460.000000000001,1,18,8
39,ChIJL6pnZVQFdkgRJPYCwajLAuU,40,-23.0199,8.3723,Westminster,E00023697,415383.075,41,4.400000000000001,1471,2238660.4689,12900.000000000002,1,-23,8
39,ChIJL7HvCtgDdkgRNlE0HK37nPA,40,7.2088,-21.7979,Lewisham,E00016831,79547.48999999999,17,4.3,176,893385.5958,5520.000000000001,1,7,-22
39,ChIJL8NGm28QdkgR79k8j1Y5hZU,40,-28.0128,21.203,Brent,E00002416,158302.62,35,4.5,1733,1392741.04,7300.000000000001,1,-28,21
39,ChIJLRESMTkQdkgRkkI689SoFv0,40,-31.5282,15.9942,Brent,E00002809,92450.6,16,4.5,1055,1134078.6038,7560,1,-32,16
39,ChIJLSjgBLgNdkgRUVPMAHKEi5I,40,-52.2099,-3.0974,Hounslow,E00168880,109686.97000000002,17,4.2,305,457960.0281,3984.999999999999,1,-52,-3
39,ChIJLUnmeX0adkgRXNl19ShDnog,40,-22.5839,26.0323,Camden,E00004346,462017,26,4.400000000000001,2154,1676074.4669,15000.000000000004,1,-23,26
39,ChIJLWMhXGW72EcRqXjvw56IvzA,40,72.6234,32.4487,Havering,E00011787,71044,9,4.9,388,762804.9963,5120,1,73,32
39,ChIJLXEgouhzdkgRffxE6p3_7-w,40,-78.0663,6.6771,Hillingdon,E00012457,133446,11,3.9,123,1021754.7346,4000,1,-78,7
39,ChIJLXuDXJgPdkgRfvqg2fUyrPQ,40,-29.134,-3.4267,Hammersmith and Fulham,E00183101,256111.08999999997,41,4.5,170,2730208.5122,8920.000000000002,1,-29,-3
39,ChIJLY2cEFgOdkgRatcIM9383k4,40,-38.049,-6.6441,Richmond upon Thames,E00019399,178010.04,12,4.5,1473,1114281.6724,10099.999999999998,1,-38,-7
39,ChIJLYPP2C4ddkgREFLXYB0zgA0,40,11.0038,13.483,Tower Hamlets,E00021440,145265.19791666666,40,4.1,208,993172.0201,6680,1,11,13
0,ChIJLZKCmjYfdkgRzmR5pELhf9c,1,-1.7594,65.2348,Enfield,E00007643,51394,15,4.1,1340,575449.1361,5610.000000000001,0,-2,65
39,ChIJLcdBZ_EPdkgRsJq3DgIkAkY,40,-25.8587,3.2823,Kensington and Chelsea,E00014065,243119.92,36,4.3,1144,1993651.7723,15000.000000000002,1,-26,3
39,ChIJLd5KKUEDdkgRYGL7iTjGU-c,40,3.2024,4.1803,Southwark,E00177643,198714.76,27,4.2,1101,2262866.7423,7475,1,3,4
39,ChIJLeF3RpIddkgR8FIEt57pBPM,40,16.7288,33.433,Waltham Forest,E00022258,48305,14,3.9,108,716149.1659,5045.000000000001,1,17,33
39,ChIJLexnMbYadkgRPOV3M45-yKU,40,-18.9824,12.6214,Westminster,E00023517,269747.2699999999,37,4.2,429,1985626.2927,8195,1,-19,13
39,ChIJLfmNw3kbdkgRzwWNQOj21EY,40,-4.7476,24.7688,Islington,E00174826,94885,36,4.7,255,1284193.3128,6895.000000000002,1,-5,25
39,ChIJLfvloxQFdkgRclKMMs0mKkY,40,-17.9348,-0.3893,Kensington and Chelsea,E00014353,232858.83,33,4.400000000000001,866,2374168.5972,15000,1,-18,-0
39,ChIJLwReZAAbdkgRO_D2V1PuZdc,40,-12.8007,25.8294,Camden,E00004579,247299,45,4.400000000000001,876,1350702.4863,8745,1,-13,26
39,ChIJLxtlhWYCdkgRnTXKyw5yhLI,40,16.7842,-8.2796,Lewisham,E00016674,113122.72999999998,21,4.3,224,1032497.1674,5155.000000000001,1,17,-8
1,ChIJLxuL0TYHdkgRutC6fO-RnYI,2,-2.2073,-44.2186,Croydon,E00174934,162120,33,4.3,989,644104.755,5845,0,-2,-44
39,ChIJLyCEXm-q2EcRjhLYR6alz7g,40,25.844,-33.2425,Bromley,E00182600,86291,17,3.9,2736,1049175.7834,5700,1,26,-33
39,ChIJLz2gOGwbdkgR75eV-FX_vks,40,-6.6391,20.767,Islington,E00174795,162131.54000000007,18,4.6,909,2098908.6881,6330,1,-7,21
39,ChIJM-9cKntzdkgRd6E43TBr1-A,40,-76.9424,-21.137,Hounslow,E00012994,107656,10,4.2,1048,1086315.8156,5405,1,-77,-21
0,ChIJM-PDxu0ddkgR-wFcB8X9cbw,1,16.7005,36.4433,Waltham Forest,E00022161,55343.6,21,4.2,833,585784.7395,6020,0,17,36
39,ChIJM-emWJ-k2EcRcWzPnvGPLYo,40,58.9799,42.9045,Havering,E00011630,42634,7,4.400000000000001,139,741690.3912,4660.000000000001,1,59,43
39,ChIJM0U0blUBdkgRvNqptoZhCnU,40,-0.5433,-21.8497,Lambeth,E00015438,103389,20,4.2,53,913226.1509,5835,1,-1,-22
39,ChIJM10PY20bdkgR3KeOmJWBiPA,40,-7.2577,21.9844,Islington,E00013466,126210.67,23,4.7,122,1624199.3755,6525.000000000001,1,-7,22
0,ChIJM2S9snsNdkgRL-DlRqxEPfs,1,-59.8711,5.5621,Ealing,E00006248,124389.56999999998,20,4.8,385,805715.3351,6420,0,-60,6
39,ChIJM2sgPFccdkgRIUjfW5OFgF0,40,6.4789,28.4494,Hackney,E00008809,88541.12,23,4.400000000000001,1460,932467.2143,6465,1,6,28
39,ChIJM2y6BrAadkgRb4nPrDPCSo0,40,-21.2531,13.7582,Westminster,E00023909,165374.34,43,4.3,797,2318591.6414,9710,1,-21,14
39,ChIJM561jYgOdkgRv1k1397tI5w,40,-43.0476,-8.2481,Richmond upon Thames,E00019388,210178,16,4.400000000000001,85,1085635.8508,7920,1,-43,-8
39,ChIJM5FrlzgDdkgRO44-KkFv8sM,40,3.9477,4.7813,Southwark,E00020269,256698.8452380953,25,4.2,161,2644758.4945,11085,1,4,5
39,ChIJM5Pfy0oFdkgRUnkthyniNLk,40,-19.0616,9.53,Westminster,E00023648,497075.2599999999,34,4.3,829,3411369.4558,10960,1,-19,10
39,ChIJM73FyxoEdkgR3GKt-XqTDaQ,40,-3.7549,-18.6018,Lambeth,E00015807,128623.34999999998,21,4.3,1106,858743.4187,5840.000000000001,1,-4,-19
39,ChIJMQ2WvP4NdkgRJ56k-AgfL3E,40,-47.845,7.1664,Ealing,E00006172,187875,22,4.3,160,1102112.2146,6905,1,-48,7
2,ChIJMRIAqg4PdkgR0aI8DKQxwjI,3,-30.752,-8.8491,Wandsworth,E00023221,248601.4255319149,32,4.3,1525,1085129.4133,9999.999999999998,0,-31,-9
39,ChIJMRheE7oZdkgR5ZMJeI4aA1w,40,-18.185,53.6472,Barnet,E00000589,99747,9,3.9,273,1400459.1099,6570.000000000001,1,-18,54
39,ChIJMU4QRQkIdkgR6Gx_bnGfrw0,40,-23.7902,-49.0792,Sutton,E00181016,81993.28,27,4.2,543,540376.5955,3965,1,-24,-49
39,ChIJMU8FrOIadkgRYrw4gNGQMVg,40,-13.4294,21.6431,Camden,E00004273,296810.42999999993,46,4.2,970,1845331.996,7605.000000000001,1,-13,22
39,ChIJMVbNHYmn2EcR1dgJW4n9gB0,40,21.2973,21.7802,Newham,E00018227,76082.5,21,4,4550,612664.5735,5470,1,21,22
39,ChIJMVxaJXsCdkgR6fmBWEda2to,40,18.5679,-8.1917,Lewisham,E00016170,96637.11,19,4.400000000000001,215,1225815.6414,6680.000000000001,1,19,-8
39,ChIJMWhzlsQfdkgReriBzDJEJo4,40,0.0681,63.1008,Enfield,E00007665,93604,9,4.7,33,775264.7422,6015.000000000001,1,0,63
39,ChIJMXUILnkQdkgRBZDg9XBj8dM,40,-25.5199,23.4426,Camden,E00004819,357479.23000000004,38,4.3,1497,2933026.4172,7825.000000000001,1,-26,23
39,ChIJMYVI7YgOdkgR7AtbDDOXEQ4,40,-43.0831,-8.3546,Richmond upon Thames,E00019388,210178,16,4.7,711,1143403.0181,7920,1,-43,-8
0,ChIJMc42To0NdkgRzhlKWPwo6zQ,1,-52.2577,5.0908,Ealing,E00006876,162724.84999999998,30,4.5,1156,991640.0672,7149.999999999998,0,-52,5
39,ChIJMcdv3QQOdkgRPiS-JkZPOv4,40,-44.2047,6.1292,Ealing,E00179134,122228.74,20,4.5,512,868021.3825,6555,1,-44,6
0,ChIJMd-9RVACdkgRa4R4Jzhm0cI,1,12.2797,-8.9377,Lewisham,E00016897,87563.48000000001,28,4.2,812,637651.7636,6010,0,12,-9
39,ChIJMd06KzGm2EcRgqdO7yAaAqA,40,33.768,16.8802,Newham,E00017811,73568,10,4.400000000000001,619,1731827.0167,4065,1,34,17
39,ChIJMeAZHzYHdkgR7U4C0ddqqBg,40,-2.1431,-46.1457,Croydon,E00005209,115670,23,4.400000000000001,157,641077.5092,3799.999999999999,1,-2,-46
39,ChIJMf69h8BsdkgRkeExpr96lc4,40,-74.9512,32.0856,Hillingdon,E00012065,174977,13,4.2,43,1309896.1738,6200,1,-75,32
39,ChIJMwbITzYNdkgRjoHU0RYh5fI,40,-64.6133,-9.8207,Hounslow,E00013138,120140.96999999996,21,4.6,327,1133452.8194,4460,1,-65,-10
39,ChIJMwyqKmIHdkgR50HWfOmU5U8,40,-1.467,-46.327,Croydon,E00174945,103845.91000000002,25,4.9,20,842829.7309,4680,1,-1,-46
39,ChIJMxFsx22q2EcRnWOult0vJCM,40,25.0661,-30.9289,Bromley,E00003255,100408,19,4.3,840,552088.9975,4870.000000000001,1,25,-31
39,ChIJMxnSMgINdkgRCYgABuWFSgo,40,-59.2598,-6.5298,Hounslow,E00013315,149000.6,17,4.1,310,878661.1699,6049.999999999999,1,-59,-7
1,ChIJN1YRiKQMdkgRozlNeNCtoww,2,-64.7575,-20.4325,Richmond upon Thames,E00019631,120700,16,3.7,1452,1305059.0007,6880,0,-65,-20
39,ChIJN24T5LAHdkgRrGpqJzrXTBo,40,-15.0043,-46.2613,Sutton,E00021008,104519,16,4.1,415,803984.449,5090,1,-15,-46
2,ChIJN4APabOv2EcRLmx6YWE4aHs,3,58.7167,-3.7248,Bexley,E00002145,47069.96,16,4.3,122,503776.2116,4015,0,59,-4
39,ChIJN4jA-9ICdkgR4SCATU1fui0,40,11.6771,9.6583,Tower Hamlets,E00021565,110981.77,33,4.2,68,1032566.1609,6030,1,12,10
39,ChIJN5ER0zQFdkgR4XSbNAB-9yU,40,-17.805,9.6428,Westminster,E00023501,511603.88,29,4.400000000000001,949,3794637.1949,12600,1,-18,10
39,ChIJN6MjFSkQdkgRJ12uiYiinfc,40,-33.7856,10.8444,Hammersmith and Fulham,E00009367,128533,17,4.1,999,1001800.1418,6295.000000000001,1,-34,11
39,ChIJNQs0FwkDdkgRA1GipQ4FPOw,40,7.026,-4.0618,Southwark,E00020055,114232.26,29,4.3,149,776428.3645,5295,1,7,-4
39,ChIJNRmcg-6j2EcR_LRksFLqvtQ,40,46.246,48.9008,Redbridge,E00018716,46679,2,4.5,74,1135921.9459,5070,1,46,49
39,ChIJNSHrLD4EdkgR4faWXc7PghI,40,-6.7871,-15.1675,Lambeth,E00016063,109614.96,33,4.400000000000001,420,1304175.0197,6160,1,-7,-15
39,ChIJNSqQ4n0RdkgRrfou7aEVlZY,40,-47.1142,27.0456,Brent,E00003000,82329.7,17,4.1,697,531556.2444,5060,1,-47,27
39,ChIJNTFQS6AbdkgRUFlaPq-jtQo,40,-8.3527,27.053,Islington,E00013596,143310.70999999996,43,4.7,887,1138493.8322,7894.999999999998,1,-8,27
39,ChIJNTgT5z0PdkgREVdxMZgliPk,40,-30.7497,-11.2177,Wandsworth,E00023202,286543.82,29,4.3,693,1268690.4673,8545,1,-31,-11
39,ChIJNVtOEJ6r2EcRSNO6rsx6PFU,40,39.9615,-36.811,Bromley,E00003974,152517,6,4.400000000000001,1078,1174802.1611,6845,1,40,-37
39,ChIJNW5M8edtdkgRG8c7g357EzM,40,-89.6457,15.7204,Hillingdon,E00012498,168776,11,4.400000000000001,967,689382.3373,4205,1,-90,16
39,ChIJNW8onjsSdkgRnCIB9BC2zT8,40,-50.6412,19.2064,Brent,E00003061,98727,14,4.1,159,1032206.9205,5270,1,-51,19
39,ChIJNXNj-6BzdkgRfvez7Z3VB7I,40,-80.5239,-14.8646,Hounslow,E00012734,99482,10,4.3,396,1235066.1079,4045,1,-81,-15
39,ChIJNZQZJjcddkgRJlbGoKPRzg8,40,11.4571,41.8146,Waltham Forest,E00022134,53860.66,8,4.2,391,705006.2514,5000.000000000001,1,11,42
39,ChIJNcPEQBMQdkgRbd_uXgU0GfM,40,-28.4,17.0524,Brent,E00002840,215766,42,4.3,1166,1122082.2619,7530,1,-28,17
39,ChIJNcRFtsWv2EcRHKNITbEzcPo,40,62.4095,0.4284,Bexley,E00002004,45205.05000000001,4,4.5,128,663359.688,3880.000000000001,1,62,0
39,ChIJNcf2R8UFdkgRdmLHTXSXmRc,40,-15.2664,-17.9327,Wandsworth,E00183179,379439,20,4.5,489,3214983.2241,6505.000000000001,1,-15,-18
39,ChIJNwRyttmp2EcRXdtgsBX9JV8,40,22.012,-9.9015,Lewisham,E00016188,64345,16,4.6,360,1250043.7287,7480,1,22,-10
39,ChIJNwiE1oz9dUgRwqcMtJly-U0,40,-5.704,-57.2071,Croydon,E00181026,171411,12,4.1,746,827349.4419,4050,1,-6,-57
39,ChIJNzPYDI4ddkgRO6lOBsUTwTs,40,10.7965,15.9167,Tower Hamlets,E00021304,170792,33,4.5,520,1092955.7033,7470,1,11,16
39,ChIJO0rNWUYddkgRLKYEGxRBrSs,40,15.7952,15.575,Tower Hamlets,E00021263,138601.38,24,4.400000000000001,892,1079509.8413,6970.000000000002,1,16,16
39,ChIJO0slnFoQdkgRvWAsbZXdsLA,40,-33.0877,21.9791,Brent,E00003096,89266.36,18,4.3,225,1283248.2295,6235,1,-33,22
39,ChIJO2-P3b8adkgR--jO60-jGTM,40,-19.2315,17.5355,Camden,E00004783,450685.15,24,4.1,368,4277127.6893,11310,1,-19,18
0,ChIJO2xFtNAIdkgRBR4WXqdGLBo,1,-32.8862,-26.4473,Merton,E00017537,185408,10,4.400000000000001,1330,1195488.014,12050,0,-33,-26
39,ChIJO51PtLIDdkgRWMCK_ApWL8o,40,9.9498,-10.1091,Southwark,E00020147,115760,24,4.5,572,714873.4894,5500,1,10,-10
